ms,speed,elevation,temperature,cadence,power,distance,positionLat,positionLong
131.0,7.334,329.0,813.0,30.0,93.0,13919.5,44.52799,6.42288
131.0,7.185,307.0,813.4,30.0,91.0,13926.76,44.52797,6.4228
132.0,7.147,378.0,814.0,30.0,91.0,13933.9,44.52796,6.42271
132.0,7.101,348.0,814.4,30.0,91.0,13941.04,44.52794,6.42262
132.0,7.035,364.0,814.8,30.0,89.0,13948.09,44.52792,6.42254
133.0,6.914,302.0,815.2,30.0,88.0,13955.05,44.5279,6.42246
133.0,6.774,334.0,815.8,30.0,84.0,13961.84,44.52787,6.42238
133.0,6.606,389.0,816.2,30.0,72.0,13968.56,44.52785,6.4223
134.0,6.765,356.0,816.8,30.0,69.0,13975.26,44.52784,6.42222
134.0,6.709,343.0,817.0,30.0,68.0,13981.91,44.52782,6.42214
134.0,6.569,354.0,817.4,30.0,67.0,13988.45,44.52779,6.42206
134.0,6.821,385.0,817.8,30.0,67.0,13995.16,44.52777,6.42198
134.0,6.625,364.0,818.2,30.0,67.0,14001.82,44.52775,6.42191
134.0,6.55,326.0,818.6,30.0,66.0,14008.4,44.52773,6.42183
135.0,6.522,359.0,818.8,30.0,66.0,14014.88,44.5277,6.42176
135.0,6.382,343.0,819.2,30.0,65.0,14021.31,44.52768,6.42168
135.0,6.308,358.0,819.6,30.0,64.0,14027.55,44.52766,6.42161
135.0,6.531,468.0,819.8,30.0,65.0,14033.95,44.52764,6.42153
135.0,6.531,0.0,820.2,30.0,65.0,14040.51,44.52762,6.42146
136.0,6.699,0.0,820.6,30.0,65.0,14047.11,44.5276,6.42138
136.0,6.746,0.0,821.0,30.0,0.0,14053.76,44.52757,6.4213
136.0,6.765,0.0,821.2,30.0,0.0,14060.59,44.52755,6.42122
136.0,6.643,381.0,821.6,30.0,67.0,14067.3,44.52752,6.42115
135.0,6.606,323.0,822.0,30.0,66.0,14073.96,44.5275,6.42107
135.0,6.466,356.0,822.4,30.0,72.0,14080.5,44.52748,6.42099
136.0,6.466,422.0,822.6,30.0,83.0,14086.87,44.52745,6.42092
135.0,6.597,358.0,823.0,30.0,84.0,14093.46,44.52743,6.42085
135.0,6.587,379.0,823.4,30.0,84.0,14100.08,44.5274,6.42077
135.0,6.699,468.0,823.8,30.0,85.0,14106.77,44.52737,6.42069
135.0,6.727,406.0,824.0,30.0,86.0,14113.5,44.52735,6.42062
135.0,6.858,421.0,824.4,30.0,87.0,14120.32,44.52732,6.42054
135.0,6.793,365.0,825.2,30.0,87.0,14127.19,44.52729,6.42046
135.0,6.886,392.0,825.6,30.0,87.0,14134.1,44.52727,6.42038
135.0,6.914,394.0,825.8,30.0,88.0,14141.02,44.52724,6.42031
135.0,6.783,343.0,826.2,30.0,87.0,14147.87,44.52721,6.42023
135.0,6.69,329.0,826.6,30.0,86.0,14154.65,44.52719,6.42015
135.0,6.559,344.0,827.0,30.0,85.0,14161.29,44.52716,6.42008
134.0,6.709,335.0,827.4,30.0,84.0,14167.91,44.52713,6.42
134.0,6.867,476.0,827.8,30.0,85.0,14174.69,44.52711,6.41993
134.0,7.147,497.0,828.2,30.0,89.0,14181.7,44.52708,6.41985
134.0,7.166,470.0,828.4,30.0,90.0,14188.76,44.52705,6.41977
134.0,7.269,568.0,828.6,30.0,93.0,14195.99,44.52703,6.41968
135.0,7.371,537.0,829.0,30.0,93.0,14203.29,44.527,6.4196
135.0,7.651,537.0,829.4,30.0,96.0,14210.85,44.52698,6.41951
134.0,7.903,594.0,829.8,30.0,101.0,14218.65,44.52695,6.41942
135.0,7.978,473.0,830.0,30.0,94.0,14226.62,44.52693,6.41932
135.0,8.23,532.0,830.6,30.0,92.0,14234.77,44.52691,6.41922
135.0,8.304,484.0,831.0,30.0,94.0,14243.06,44.52689,6.41912
135.0,8.603,484.0,831.4,30.0,95.0,14251.57,44.52686,6.41902
136.0,8.594,533.0,831.6,30.0,96.0,14260.28,44.52684,6.41892
136.0,8.827,506.0,832.0,30.0,99.0,14269.02,44.52682,6.41881
137.0,8.976,391.0,832.6,30.0,100.0,14277.98,44.5268,6.4187
137.0,8.957,425.0,832.8,30.0,100.0,14286.99,44.52678,6.41859
137.0,8.967,405.0,833.2,30.0,100.0,14296.02,44.52676,6.41848
137.0,9.135,570.0,833.4,30.0,102.0,14305.14,44.52674,6.41837
138.0,9.228,458.0,833.8,30.0,103.0,14314.35,44.52672,6.41826
138.0,9.499,553.0,834.2,30.0,105.0,14323.73,44.52671,6.41814
138.0,9.723,544.0,834.6,30.0,97.0,14333.39,44.5267,6.41802
138.0,9.741,414.0,834.8,30.0,98.0,14343.21,44.52668,6.4179
138.0,9.891,518.0,835.2,30.0,99.0,14353.11,44.52667,6.41778
139.0,10.03,560.0,836.0,30.0,102.0,14363.05,44.52666,6.41765
139.0,10.236,410.0,836.4,30.0,103.0,14373.25,44.52665,6.41752
139.0,10.264,332.0,836.8,30.0,103.0,14383.52,44.52664,6.4174
140.0,10.432,450.0,837.2,30.0,105.0,14393.89,44.52663,6.41727
140.0,10.488,338.0,837.4,30.0,106.0,14404.35,44.52663,6.41713
140.0,10.59,495.0,837.6,30.0,108.0,14414.9,44.52663,6.417
140.0,10.814,419.0,837.6,30.0,110.0,14425.78,44.52662,6.41686
140.0,11.141,319.0,838.0,30.0,108.0,14436.94,44.52662,6.41672
141.0,11.16,411.0,838.4,30.0,101.0,14448.25,44.52662,6.41658
141.0,11.374,326.0,838.6,30.0,102.0,14459.68,44.52663,6.41644
141.0,11.383,234.0,838.8,30.0,103.0,14471.03,44.52663,6.4163
141.0,11.551,368.0,839.2,30.0,104.0,14482.52,44.52663,6.41615
141.0,11.561,355.0,839.6,30.0,105.0,14494.08,44.52663,6.41601
141.0,11.757,181.0,839.8,30.0,106.0,14505.82,44.52663,6.41586
141.0,11.897,179.0,840.0,30.0,98.0,14517.72,44.52663,6.41571
141.0,11.962,308.0,840.2,30.0,95.0,14529.69,44.52663,6.41556
141.0,12.139,335.0,840.2,30.0,97.0,14541.74,44.52662,6.41541
141.0,12.438,318.0,840.4,30.0,99.0,14554.14,44.52663,6.41525
141.0,12.634,321.0,840.6,30.0,100.0,14566.81,44.52663,6.41509
141.0,12.942,363.0,840.6,30.0,102.0,14579.68,44.52663,6.41493
141.0,13.156,323.0,840.6,30.0,104.0,14592.79,44.52663,6.41476
141.0,13.278,252.0,840.8,30.0,105.0,14606.0,44.52663,6.4146
140.0,13.52,224.0,840.8,30.0,100.0,14619.5,44.52663,6.41443
140.0,13.567,94.0,840.8,30.0,91.0,14633.08,44.52663,6.41426
140.0,13.763,296.0,840.8,30.0,102.0,14646.82,44.52663,6.41408
140.0,13.996,196.0,840.8,30.0,94.0,14660.79,44.52663,6.4139099999999996
139.0,14.099,1.0,840.8,30.0,94.0,14674.93,44.52663,6.41373
138.0,14.08,1.0,840.8,30.0,47.0,14689.09,44.52663,6.41355
138.0,14.033,34.0,840.8,30.0,36.0,14703.29,44.52663,6.41337
138.0,14.192,330.0,840.6,30.0,98.0,14717.46,44.52662,6.4132
137.0,14.453,273.0,840.6,30.0,99.0,14731.88,44.52661,6.41301
137.0,14.565,390.0,840.6,30.0,101.0,14746.47,44.5266,6.41283
136.0,14.808,316.0,840.4,30.0,103.0,14761.28,44.52659,6.41265
136.0,15.153,243.0,840.4,30.0,105.0,14776.42,44.52658,6.41246
135.0,15.237,193.0,840.2,30.0,105.0,14791.79,44.52657,6.41226
134.0,15.47,316.0,840.2,30.0,100.0,14807.22,44.52655,6.41207
133.0,15.685,260.0,840.0,30.0,91.0,14822.82,44.52654,6.41187
132.0,15.872,358.0,839.6,30.0,98.0,14838.64,44.52653,6.41168
132.0,16.189,273.0,839.2,30.0,102.0,14854.84,44.52652,6.41147
131.0,16.263,147.0,839.0,30.0,103.0,14871.22,44.5265,6.41127
130.0,16.394,33.0,838.8,30.0,79.0,14887.7,44.52649,6.41106
129.0,16.562,70.0,838.8,30.0,82.0,14904.29,44.52647,6.41086
129.0,16.646,0.0,838.6,30.0,82.0,14920.96,44.52645,6.41065
128.0,16.618,0.0,838.2,30.0,82.0,14937.66,44.52644,6.41044
126.0,16.739,0.0,837.8,30.0,0.0,14954.53,44.52642,6.41023
125.0,17.047,0.0,837.6,30.0,0.0,14971.57,44.52641,6.41001
123.0,17.047,0.0,837.4,30.0,0.0,14988.7,44.52639,6.4098
122.0,17.271,0.0,837.0,30.0,0.0,15005.9,44.52638,6.40958
120.0,17.374,0.0,836.8,30.0,0.0,15023.25,44.52636,6.40937
117.0,17.775,0.0,836.6,30.0,0.0,15040.88,44.52634,6.40915
115.0,18.055,0.0,836.4,30.0,0.0,15058.8,44.52633,6.40892
114.0,18.363,0.0,836.0,30.0,0.0,15077.17,44.52632,6.40869
111.0,18.428,0.0,835.4,30.0,0.0,15095.77,44.5263,6.40846
109.0,18.68,0.0,835.0,30.0,5.0,15114.57,44.52629,6.40822
108.0,19.212,129.0,834.6,30.0,112.0,15133.77,44.52629,6.40798
106.0,19.716,81.0,834.0,30.0,80.0,15153.45,44.52628,6.40773
106.0,20.07,0.0,833.2,30.0,80.0,15173.49,44.52627,6.40748
105.0,20.136,0.0,832.4,30.0,80.0,15193.81,44.52625,6.40723
105.0,20.313,0.0,831.8,30.0,0.0,15214.25,44.52624,6.40697
103.0,20.546,0.0,830.4,30.0,0.0,15234.79,44.52623,6.40671
101.0,20.854,0.0,829.4,30.0,0.0,15255.62,44.5262,6.40645
100.0,20.91,0.0,828.8,30.0,0.0,15276.61,44.52618,6.40619
97.0,21.134,0.0,827.6,30.0,0.0,15297.74,44.52616,6.40593
96.0,21.246,4.0,826.4,30.0,15.0,15319.14,44.52615,6.40566
96.0,21.423,31.0,825.2,30.0,67.0,15340.7,44.52614,6.40539
97.0,21.461,0.0,824.2,30.0,67.0,15362.34,44.52613,6.40511
97.0,21.461,0.0,823.0,30.0,67.0,15383.94,44.52611,6.40484
97.0,21.386,0.0,821.2,30.0,0.0,15405.5,44.5261,6.40457
97.0,21.517,0.0,819.4,30.0,0.0,15427.09,44.52608,6.4043
95.0,21.479,0.0,817.8,30.0,0.0,15448.69,44.52607,6.40403
94.0,20.854,0.0,816.8,30.0,0.0,15469.9,44.52605,6.40377
93.0,20.593,0.0,815.6,30.0,0.0,15490.7,44.52604,6.4035
90.0,20.593,0.0,813.8,30.0,0.0,15511.38,44.52603,6.40324
89.0,20.63,0.0,812.4,30.0,0.0,15532.09,44.52603,6.40298
88.0,20.938,0.0,811.0,30.0,0.0,15552.91,44.52605,6.40272
88.0,21.218,0.0,810.2,30.0,0.0,15574.06,44.52608,6.40246
86.0,21.433,0.0,809.4,30.0,0.0,15595.43,44.52612,6.4022
85.0,21.657,0.0,808.2,30.0,0.0,15617.11,44.52617,6.40193
84.0,21.769,0.0,807.4,30.0,0.0,15638.96,44.52623,6.40167
83.0,21.852,0.0,806.6,30.0,0.0,15660.93,44.52631,6.40142
82.0,22.095,0.0,805.6,30.0,0.0,15683.02,44.52639,6.40117
82.0,22.151,0.0,804.4,30.0,0.0,15705.26,44.52648,6.40092
82.0,22.16,0.0,803.2,30.0,0.0,15727.67,44.52659,6.40068
82.0,22.235,0.0,801.8,30.0,0.0,15750.08,44.5267,6.40044
82.0,22.123,0.0,800.8,30.0,0.0,15772.51,44.52683,6.40022
82.0,21.927,0.0,799.4,30.0,0.0,15794.46,44.52696,6.40002
82.0,21.657,0.0,798.2,30.0,0.0,15816.14,44.5271,6.39983
81.0,21.227,0.0,796.8,30.0,0.0,15837.56,44.52725,6.39965
81.0,20.957,0.0,794.0,30.0,0.0,15858.41,44.5274,6.39949
82.0,20.891,0.0,793.2,30.0,5.0,15879.39,44.52755,6.39934
83.0,20.723,407.0,792.4,30.0,121.0,15900.25,44.5277,6.39919
86.0,20.639,373.0,791.4,30.0,119.0,15920.87,44.52785,6.39904
90.0,20.593,340.0,790.2,30.0,119.0,15941.54,44.52801,6.39889
93.0,20.416,294.0,789.6,30.0,118.0,15962.05,44.52816,6.39875
95.0,20.052,30.0,789.0,30.0,70.0,15982.13,44.52831,6.3986
95.0,19.669,0.0,788.8,30.0,49.0,16001.97,44.52846,6.39846
95.0,19.427,0.0,788.6,30.0,50.0,16021.47,44.5286,6.39832
95.0,19.315,0.0,788.6,30.0,50.0,16040.9,44.52875,6.39818
94.0,19.016,0.0,788.4,30.0,44.0,16059.98,44.52888,6.39805
93.0,18.773,0.0,788.2,30.0,44.0,16078.88,44.52903,6.39791
93.0,18.624,135.0,788.2,30.0,98.0,16097.59,44.52916,6.39778
94.0,18.605,238.0,788.2,30.0,108.0,16116.23,44.5293,6.39764
95.0,18.456,250.0,788.2,30.0,107.0,16134.78,44.52943,6.3975
96.0,18.195,216.0,788.0,30.0,106.0,16153.09,44.52957,6.3973699999999996
97.0,18.092,289.0,787.8,30.0,105.0,16171.23,44.52971,6.39724
98.0,18.074,245.0,787.8,30.0,105.0,16189.24,44.52984,6.39711
99.0,17.84,306.0,787.8,30.0,104.0,16207.14,44.52997,6.39698
100.0,17.775,302.0,787.8,30.0,103.0,16224.92,44.5301,6.39685
101.0,17.532,141.0,787.8,30.0,102.0,16242.54,44.53023,6.39672
101.0,17.392,9.0,787.8,30.0,62.0,16259.99,44.53036,6.39659
101.0,17.215,33.0,787.8,30.0,66.0,16277.25,44.53048,6.39647
101.0,17.019,298.0,788.0,30.0,99.0,16294.34,44.53061,6.39634
102.0,16.917,271.0,788.0,30.0,98.0,16311.3,44.53074,6.39622
102.0,17.038,340.0,788.2,30.0,99.0,16328.22,44.53086,6.3961
102.0,17.131,366.0,788.2,30.0,99.0,16345.26,44.53098,6.39598
103.0,17.075,276.0,788.2,30.0,99.0,16362.33,44.53111,6.39585
103.0,17.057,136.0,788.2,30.0,99.0,16379.32,44.53123,6.39573
104.0,17.01,213.0,788.4,30.0,99.0,16396.29,44.53136,6.39561
104.0,17.122,276.0,788.6,30.0,99.0,16413.28,44.53148,6.39548
104.0,17.122,281.0,788.8,30.0,100.0,16430.33,44.53161,6.39536
106.0,17.178,267.0,788.8,30.0,99.0,16447.46,44.53173,6.39523
107.0,17.131,275.0,789.0,30.0,99.0,16464.6,44.53186,6.3951
108.0,17.131,159.0,789.0,30.0,100.0,16481.69,44.53198,6.39498
109.0,17.094,104.0,789.0,30.0,93.0,16498.78,44.5321,6.39485
109.0,16.879,2.0,789.2,30.0,93.0,16515.74,44.53223,6.39473
109.0,16.758,2.0,789.2,30.0,93.0,16532.59,44.53235,6.3946
108.0,16.655,2.0,789.2,30.0,22.0,16549.27,44.53247,6.39448
108.0,16.637,254.0,789.4,30.0,96.0,16565.88,44.5326,6.39436
108.0,16.665,376.0,789.4,30.0,97.0,16582.56,44.53272,6.39424
108.0,16.777,385.0,789.4,30.0,97.0,16599.33,44.53284,6.39412
109.0,16.823,285.0,789.4,30.0,98.0,16616.12,44.53297,6.394
109.0,16.823,226.0,789.4,30.0,98.0,16632.9,44.53309,6.39388
109.0,16.861,108.0,789.4,30.0,98.0,16649.72,44.53321,6.39375
110.0,16.777,93.0,789.6,30.0,86.0,16666.55,44.53334,6.39363
110.0,16.562,9.0,789.6,30.0,86.0,16683.23,44.53346,6.39351
109.0,16.506,9.0,789.6,30.0,32.0,16699.77,44.53358,6.39339
109.0,16.291,0.0,789.6,30.0,32.0,16716.15,44.5337,6.39327
109.0,16.133,0.0,789.6,30.0,32.0,16732.34,44.53382,6.39315
108.0,16.058,0.0,789.6,30.0,0.0,16748.4,44.53394,6.39303
108.0,16.067,53.0,789.6,30.0,38.0,16764.42,44.53405,6.39291
109.0,16.198,352.0,789.6,30.0,94.0,16780.54,44.53417,6.3928
109.0,16.301,223.0,789.6,30.0,94.0,16796.79,44.53429,6.39268
109.0,16.207,223.0,789.6,30.0,95.0,16813.05,44.53441,6.39256
110.0,16.105,365.0,789.6,30.0,94.0,16829.21,44.53453,6.39244
110.0,15.909,306.0,789.6,30.0,94.0,16845.23,44.53464,6.39232
110.0,15.844,272.0,789.6,30.0,93.0,16861.08,44.53475,6.39219
110.0,15.834,363.0,789.6,30.0,93.0,16876.91,44.53485,6.39204
109.0,15.816,404.0,789.6,30.0,92.0,16892.76,44.53495,6.3919
110.0,15.881,421.0,789.8,30.0,93.0,16908.61,44.53504,6.39174
110.0,15.862,385.0,789.8,30.0,93.0,16924.54,44.53513,6.39159
110.0,15.853,404.0,789.8,30.0,93.0,16940.45,44.53521,6.39142
111.0,15.909,449.0,790.0,30.0,94.0,16956.32,44.53528,6.39125
111.0,16.067,302.0,790.0,29.0,94.0,16972.36,44.53535,6.39107
112.0,15.955,394.0,789.8,29.0,95.0,16988.36,44.53541,6.39089
113.0,16.226,314.0,790.0,29.0,95.0,17004.5,44.53547,6.3907
113.0,15.955,314.0,790.0,29.0,95.0,17020.62,44.53551,6.39051
114.0,16.338,265.0,790.0,29.0,95.0,17036.96,44.53555,6.39031
114.0,16.086,231.0,790.0,29.0,95.0,17053.34,44.53558,6.39011
115.0,16.011,136.0,789.8,29.0,95.0,17069.52,44.53561,6.38991
115.0,15.648,11.0,790.0,29.0,54.0,17085.48,44.53562,6.38971
115.0,15.834,159.0,790.0,29.0,52.0,17101.46,44.53563,6.38951
115.0,15.909,160.0,790.0,29.0,90.0,17117.53,44.53562,6.38931
116.0,15.983,367.0,790.2,29.0,93.0,17133.64,44.53562,6.3891
116.0,15.927,355.0,790.2,29.0,93.0,17149.89,44.53562,6.3889
116.0,15.946,231.0,790.2,29.0,94.0,17166.14,44.53562,6.38869
116.0,15.974,397.0,790.2,29.0,94.0,17182.4,44.53562,6.38849
117.0,16.179,395.0,790.2,29.0,94.0,17198.67,44.53561,6.38829
117.0,16.207,398.0,790.2,29.0,94.0,17215.06,44.53561,6.38808
118.0,16.123,285.0,790.2,29.0,94.0,17231.38,44.53561,6.38787
118.0,16.133,240.0,790.0,29.0,94.0,17247.65,44.5356,6.38767
118.0,16.086,240.0,790.0,29.0,93.0,17263.95,44.5356,6.38746
118.0,15.955,117.0,790.0,29.0,84.0,17280.1,44.5356,6.38726
118.0,15.862,102.0,789.8,29.0,77.0,17296.22,44.5356,6.38706
118.0,15.909,395.0,789.8,29.0,98.0,17312.21,44.53559,6.38686
117.0,16.039,381.0,789.8,29.0,101.0,17328.27,44.53559,6.38665
118.0,16.235,498.0,789.8,29.0,102.0,17344.43,44.53559,6.38645
118.0,16.235,491.0,789.8,29.0,103.0,17360.65,44.53559,6.38625
118.0,16.151,216.0,789.8,29.0,103.0,17376.92,44.53558,6.38604
118.0,16.039,81.0,789.8,29.0,87.0,17393.06,44.53558,6.38584
119.0,15.806,23.0,789.8,29.0,46.0,17409.06,44.53559,6.38564
119.0,15.685,23.0,789.8,29.0,49.0,17424.83,44.53559,6.38544
119.0,15.778,330.0,789.8,29.0,100.0,17440.61,44.53559,6.38524
120.0,15.797,377.0,789.8,29.0,100.0,17456.48,44.5356,6.38504
120.0,15.927,492.0,789.8,29.0,101.0,17472.54,44.53561,6.38484
120.0,16.058,417.0,789.8,29.0,102.0,17488.73,44.53561,6.38464
120.0,16.151,428.0,789.8,29.0,102.0,17504.98,44.53563,6.38443
121.0,16.375,448.0,789.8,29.0,103.0,17521.39,44.53564,6.38423
121.0,16.375,416.0,789.8,29.0,104.0,17537.83,44.53565,6.38402
121.0,16.095,413.0,789.8,29.0,104.0,17554.12,44.53566,6.38382
121.0,16.254,297.0,789.8,29.0,103.0,17570.39,44.53567,6.38361
122.0,16.235,297.0,789.8,29.0,103.0,17586.7,44.53568,6.38341
122.0,16.198,364.0,789.8,29.0,99.0,17602.93,44.53568,6.3832
122.0,16.049,234.0,789.8,29.0,93.0,17619.02,44.53569,6.383
122.0,16.021,375.0,789.8,29.0,93.0,17635.2,44.5357,6.3828
122.0,15.983,434.0,789.8,29.0,94.0,17651.25,44.53571,6.3826
121.0,16.338,531.0,789.8,29.0,95.0,17667.52,44.53572,6.38239
122.0,16.562,458.0,789.8,29.0,95.0,17684.12,44.53574,6.38218
122.0,16.543,327.0,789.8,29.0,105.0,17700.74,44.53575,6.38198
122.0,16.609,271.0,789.8,29.0,104.0,17717.4,44.53576,6.38177
122.0,16.674,207.0,790.0,29.0,105.0,17734.13,44.53577,6.38156
122.0,16.478,190.0,790.0,29.0,104.0,17750.76,44.53579,6.38135
123.0,16.347,252.0,789.8,29.0,104.0,17767.13,44.5358,6.38114
123.0,16.226,411.0,789.8,29.0,104.0,17783.5,44.53581,6.38094
123.0,16.431,472.0,789.8,29.0,104.0,17799.82,44.53582,6.38073
124.0,16.291,464.0,789.6,29.0,104.0,17816.24,44.53583,6.38053
124.0,16.357,408.0,789.6,29.0,104.0,17832.59,44.53583,6.38032
124.0,16.282,336.0,789.4,29.0,103.0,17848.99,44.53582,6.38012
125.0,16.123,375.0,789.4,29.0,103.0,17865.25,44.5358,6.37991
125.0,15.993,321.0,789.4,29.0,103.0,17881.44,44.53578,6.37971
125.0,16.105,196.0,789.4,29.0,102.0,17897.64,44.53574,6.37951
126.0,16.067,206.0,789.4,29.0,102.0,17913.94,44.53571,6.37932
126.0,15.974,317.0,789.4,29.0,102.0,17930.14,44.53566,6.37912
125.0,16.021,348.0,789.6,29.0,102.0,17946.3,44.53561,6.37893
126.0,15.983,388.0,789.8,29.0,102.0,17962.44,44.53555,6.37875
125.0,15.89,277.0,789.8,29.0,101.0,17978.53,44.53548,6.37857
125.0,15.722,296.0,789.8,29.0,99.0,17994.53,44.53541,6.37839
126.0,15.312,232.0,789.8,29.0,104.0,18010.13,44.53533,6.37823
126.0,14.994,363.0,789.8,29.0,104.0,18025.38,44.53525,6.37807
126.0,14.659,347.0,789.8,29.0,102.0,18040.26,44.53517,6.37793
126.0,14.313,332.0,789.8,29.0,100.0,18054.82,44.53508,6.37779
126.0,14.332,241.0,789.8,29.0,98.0,18069.3,44.53499,6.37766
126.0,14.024,142.0,789.8,29.0,93.0,18083.54,44.5349,6.37753
126.0,13.576,32.0,790.0,29.0,73.0,18097.4,44.53481,6.37741
126.0,13.576,379.0,790.2,29.0,99.0,18111.12,44.53471,6.37731
126.0,13.39,526.0,790.4,29.0,99.0,18124.65,44.53461,6.37721
126.0,13.296,526.0,791.0,29.0,98.0,18138.06,44.53451,6.37711
126.0,13.306,417.0,791.4,29.0,98.0,18151.43,44.53441,6.37702
126.0,13.25,423.0,791.8,29.0,98.0,18164.78,44.53431,6.37692
127.0,13.156,447.0,792.4,29.0,98.0,18177.98,44.53422,6.37683
127.0,13.119,415.0,793.0,29.0,97.0,18191.03,44.53412,6.37673
127.0,13.072,322.0,793.4,29.0,97.0,18204.14,44.53403,6.37664
128.0,13.007,387.0,794.0,29.0,96.0,18217.18,44.53393,6.37654
128.0,12.858,400.0,794.4,29.0,95.0,18230.08,44.53384,6.37645
128.0,12.671,364.0,795.0,29.0,94.0,18242.74,44.53374,6.37636
129.0,12.522,317.0,795.6,29.0,93.0,18255.34,44.53365,6.37627
129.0,12.382,456.0,795.8,29.0,92.0,18267.74,44.53356,6.37618
129.0,12.456,597.0,796.0,29.0,93.0,18279.98,44.53347,6.37609
129.0,12.466,477.0,796.2,29.0,93.0,18292.37,44.53338,6.37599
129.0,12.391,381.0,796.4,29.0,92.0,18304.68,44.53329,6.3759
129.0,12.503,460.0,796.4,29.0,93.0,18317.02,44.5332,6.37581
130.0,12.615,292.0,796.4,29.0,94.0,18329.53,44.53311,6.37572
130.0,12.4,264.0,796.6,29.0,99.0,18342.07,44.53301,6.37563
130.0,12.475,274.0,796.6,29.0,100.0,18354.45,44.53292,6.37555
130.0,12.82,301.0,796.8,29.0,101.0,18367.17,44.53282,6.37546
130.0,12.886,421.0,796.8,28.0,102.0,18380.05,44.53273,6.37537
131.0,13.343,687.0,796.8,28.0,105.0,18393.24,44.53263,6.37528
131.0,13.613,723.0,797.0,28.0,104.0,18406.81,44.53253,6.37518
131.0,13.847,276.0,797.2,28.0,102.0,18420.66,44.53243,6.37507
131.0,13.772,315.0,797.6,28.0,102.0,18434.56,44.53233,6.37497
132.0,13.921,685.0,798.2,28.0,103.0,18448.39,44.53223,6.37487
132.0,14.285,922.0,798.4,28.0,106.0,18462.52,44.53212,6.37477
133.0,14.603,632.0,798.4,28.0,109.0,18476.93,44.53201,6.37467
133.0,14.089,482.0,798.6,28.0,106.0,18491.3,44.53191,6.37456
135.0,14.696,990.0,798.6,28.0,107.0,18505.84,44.53181,6.37445
135.0,15.377,1228.0,798.6,28.0,112.0,18520.97,44.5317,6.37433
136.0,15.788,1192.0,798.8,28.0,115.0,18536.61,44.53159,6.37421
138.0,15.732,1153.0,798.8,28.0,118.0,18552.33,44.53149,6.37408
139.0,15.899,944.0,799.0,28.0,120.0,18568.14,44.53139,6.37393
141.0,16.049,826.0,799.0,28.0,120.0,18584.21,44.53129,6.37378
142.0,16.469,813.0,799.0,28.0,119.0,18600.63,44.5312,6.37362
144.0,16.655,775.0,798.8,28.0,110.0,18617.29,44.53112,6.37344
145.0,16.693,798.0,798.6,28.0,106.0,18634.11,44.53104,6.37326
147.0,16.907,802.0,797.4,28.0,108.0,18651.06,44.53097,6.37307
148.0,17.057,761.0,796.6,28.0,108.0,18668.22,44.5309,6.37288
149.0,17.066,753.0,796.2,28.0,108.0,18685.41,44.53085,6.37268
150.0,17.234,754.0,795.6,28.0,109.0,18702.74,44.53079,6.37247
151.0,17.374,710.0,795.2,28.0,110.0,18720.21,44.53074,6.37226
152.0,17.43,653.0,794.8,28.0,111.0,18737.84,44.5307,6.37205
152.0,17.486,592.0,794.4,28.0,111.0,18755.47,44.53066,6.37184
153.0,17.598,680.0,794.2,28.0,111.0,18773.17,44.53062,6.37162
153.0,17.579,626.0,794.0,28.0,112.0,18790.79,44.53059,6.3714
153.0,17.626,540.0,793.8,28.0,104.0,18808.53,44.53057,6.37118
154.0,17.663,569.0,793.6,28.0,103.0,18826.3,44.53055,6.37096
154.0,17.579,560.0,793.4,28.0,103.0,18844.0,44.53052,6.37074
154.0,17.728,494.0,793.4,28.0,103.0,18861.82,44.53049,6.37052
154.0,17.626,308.0,793.4,28.0,102.0,18879.62,44.53046,6.3703
154.0,17.523,394.0,793.2,28.0,102.0,18897.35,44.53043,6.37008
154.0,17.57,439.0,793.2,28.0,102.0,18915.0,44.5304,6.36986
154.0,17.448,380.0,793.2,28.0,101.0,18932.61,44.53038,6.36964
154.0,17.29,291.0,793.0,28.0,101.0,18950.07,44.53035,6.36943
154.0,16.963,27.0,793.0,28.0,65.0,18967.29,44.53032,6.36921
153.0,16.749,0.0,793.0,28.0,65.0,18984.31,44.53029,6.369
153.0,16.338,0.0,792.8,28.0,65.0,19000.89,44.53026,6.3688
152.0,16.114,0.0,792.8,28.0,0.0,19017.16,44.53023,6.3686
152.0,15.778,0.0,792.8,28.0,0.0,19033.16,44.5302,6.3684
152.0,15.526,4.0,792.6,28.0,11.0,19048.82,44.53017,6.36821
151.0,15.508,239.0,792.6,28.0,90.0,19064.35,44.53015,6.36802
151.0,15.433,362.0,792.6,28.0,97.0,19079.82,44.53012,6.36783
150.0,15.349,421.0,792.8,28.0,98.0,19095.24,44.53009,6.36763
150.0,15.34,381.0,792.8,28.0,97.0,19110.66,44.53007,6.36744
150.0,15.414,437.0,792.8,28.0,98.0,19126.1,44.53004,6.36725
149.0,15.433,442.0,792.8,28.0,98.0,19141.48,44.53001,6.36706
149.0,15.274,126.0,793.0,28.0,84.0,19156.77,44.52999,6.36687
149.0,15.181,122.0,793.2,28.0,79.0,19172.0,44.52997,6.36669
149.0,15.069,340.0,793.4,28.0,96.0,19187.06,44.52995,6.3665
149.0,15.069,370.0,793.6,28.0,95.0,19202.14,44.52992,6.36631
149.0,15.013,490.0,793.8,28.0,96.0,19217.13,44.52989,6.36613
149.0,15.032,529.0,794.0,28.0,96.0,19232.16,44.52987,6.36594
